[8, 8, 3.0, 79840.0]
[2, 2, 1.0, 249.0]
[1, 1, -0.0, 138.0]
[1, 1, -0.0, 138.0]
[1, 1, -0.0, 138.0]
[3, 11, 0.8658566174572234, 148.0]
[1, 7, -0.0, 138.0]
[43, 56, 5.006838468069922, 220.75]
[32, 57, 4.527515067558305, 267.6923076923077]
[14, 37, 2.911893071285856, 199.92]
[10, 26, 2.8520606254114793, 224.2]
[16, 52, 3.360646657657026, 229.0]
[12, 30, 2.9193688320938413, 4344.8421052631575]
[20, 35, 3.8570165880026566, 216.72222222222223]
[31, 56, 4.373097595066523, 257.4074074074074]
[12, 33, 2.898677897928946, 215.47619047619048]
[6, 30, 2.038295381909521, 189.8181818181818]
[14, 37, 3.0390814055262974, 210.875]
[23, 59, 3.9276927285802428, 224.23333333333332]
[33, 58, 4.374741059678482, 227.41379310344828]
[21, 49, 3.6282208579896054, 227.55555555555554]
[9, 39, 2.5779750447289604, 222.25]
[14, 33, 3.0660846492025664, 207.8095238095238]
[20, 38, 3.6804663868820797, 229.45454545454547]
[15, 25, 3.52488945173324, 6375.7692307692305]
[8, 38, 2.257773992689023, 186.03703703703704]
[11, 29, 2.778035811972377, 213.47368421052633]
[7, 20, 2.160964047443681, 180.6]
[33, 45, 4.739090807864626, 245.57894736842104]
[13, 38, 2.984034980389707, 220.6086956521739]
[17, 39, 3.639740437647273, 229.8]
[38, 64, 4.5997301466508205, 237.65625]
[18, 48, 3.375814583693911, 237.32142857142858]
[10, 30, 2.7131060113376826, 204.78947368421052]
[16, 29, 3.1301976732022556, 187.55555555555554]
[14, 39, 3.0405592695895636, 201.16666666666666]
[15, 30, 3.1847776529602827, 4638.777777777777]
[10, 33, 2.5732160883998265, 200.8181818181818]
[22, 50, 3.6183134425778523, 209.86206896551724]
[14, 41, 3.0506477895451307, 219.12]
[9, 30, 2.4483172359339376, 193.85714285714286]
[24, 50, 3.7871607439940282, 217.48275862068965]
[28, 56, 4.0604230414178275, 231.48275862068965]
[29, 47, 4.165163981277499, 213.75]
[22, 45, 3.8126637005666266, 241.08695652173913]
[5, 22, 1.7601553465802904, 178.58823529411765]
[1, 7, -0.0, 138.0]
[13, 34, 2.643447877259381, 187.16666666666666]
[13, 28, 3.1893917467430875, 5223.3125]
[5, 25, 1.6753362134321412, 175.8]
[24, 42, 4.041010577489155, 229.45454545454547]
[10, 37, 2.5301916373287177, 199.0]
[14, 31, 3.2256863450490068, 206.52631578947367]
[20, 48, 3.5311484836796745, 225.46428571428572]
[3, 13, 0.7732283485249175, 146.33333333333334]
[6, 15, 1.6922718656836107, 159.63636363636363]
[21, 41, 3.6108327036385446, 200.2173913043478]
[9, 32, 2.5442789744377787, 205.85714285714286]
[8, 25, 2.424498451560163, 193.41176470588235]
[20, 37, 3.7594132452396734, 234.89473684210526]
[14, 30, 3.3049620485761877, 5277.1875]
[6, 27, 2.1603042501260514, 202.42105263157896]
[27, 43, 4.195202034480063, 224.0]
[13, 36, 3.0794144190483848, 226.1904761904762]
[13, 31, 3.066153568032655, 219.78947368421052]
[8, 24, 2.163890986728065, 170.38888888888889]
[11, 36, 3.0595314333579484, 220.0]
[21, 39, 3.6627301030893173, 215.47826086956522]
[30, 42, 4.474952541517314, 227.42857142857142]
[13, 31, 2.9984159722226593, 200.85]
[20, 36, 3.8292399318175776, 226.94736842105263]
[25, 57, 3.913185136926813, 201.80645161290323]
[19, 33, 3.7068497106488283, 4656.555555555556]
[5, 22, 1.937434188848023, 192.625]
[25, 46, 4.018794978907585, 232.47826086956522]
[5, 15, 1.93012496531497, 208.1818181818182]
[32, 57, 4.35735113107993, 225.17241379310346]
[12, 35, 2.69205533383621, 191.45833333333334]
[14, 36, 3.1003835163307034, 211.95238095238096]
[7, 33, 2.1924809697083107, 185.70833333333334]
[22, 34, 4.097713298473773, 262.0625]
[8, 30, 2.2112898809212456, 180.5]
[22, 35, 4.043568731230678, 229.61111111111111]
[22, 55, 3.935016531313119, 228.37037037037038]
[16, 32, 3.4981919871571896, 3290.4117647058824]
[17, 38, 3.3840085286196264, 211.13636363636363]
[22, 45, 3.678175510992762, 216.80769230769232]
[12, 39, 2.8218154294552917, 211.56]
[6, 24, 2.1320139422512874, 207.2941176470588]
[25, 43, 4.199034523698215, 232.85714285714286]
[18, 20, 4.084183719779189, 283.875]
[32, 55, 4.315844096540516, 200.35714285714286]
[15, 16, 3.875, 216.875]
[13, 41, 2.867839808651852, 183.66666666666666]
[18, 20, 4.1219280948873624, 252.375]
[19, 38, 3.5937010966541743, 203.23809523809524]
[18, 19, 4.142664355548851, 5601.714285714285]
[10, 35, 2.054503856535039, 164.22222222222223]
[13, 13, 3.700439718141092, 264.4]
[10, 36, 2.1531696165824714, 170.39285714285714]
[8, 8, 3.0, 276.6666666666667]
[16, 41, 2.8590504949169318, 176.9655172413793]
[16, 17, 3.969815782426811, 274.3333333333333]
[10, 33, 2.285041088268707, 169.4]
[13, 14, 3.6644977792004623, 247.16666666666666]
[8, 35, 2.0915751610934903, 176.53846153846155]
[15, 15, 3.906890595608518, 284.4]
[18, 39, 3.2341201675801963, 188.91666666666666]
[13, 15, 3.6402239289418516, 5510.857142857143]
[8, 32, 1.977793038892871, 165.84]
[25, 26, 4.623516641218013, 272.8888888888889]
[11, 37, 2.40053704929647, 180.1851851851852]
[7, 8, 2.75, 231.75]
[18, 49, 3.044335621623899, 190.15625]
[19, 27, 4.134336113194452, 269.5]
[13, 42, 2.6694217338557116, 181.5]
[7, 8, 2.75, 226.0]
[15, 43, 2.867004234418748, 184.3793103448276]
[20, 20, 4.321928094887363, 284.6666666666667]
[26, 55, 3.773385860838345, 198.36363636363637]
[14, 15, 3.773557262275185, 6883.333333333333]
[6, 24, 1.746915253285543, 163.52631578947367]
[15, 15, 3.906890595608518, 253.33333333333334]
[18, 44, 3.1372028571662667, 183.96428571428572]
[4, 4, 2.0, 236.0]
[16, 44, 2.9151512344992483, 178.76666666666668]
[15, 19, 3.721611723969903, 276.1111111111111]
[6, 31, 1.6497265717498673, 160.36]
[14, 14, 3.8073549220576055, 239.33333333333334]
[7, 38, 1.9752404816059184, 176.17857142857142]
[25, 27, 4.606739354015323, 269.4]
[21, 61, 3.279818563484116, 187.6153846153846]
[9, 11, 3.027169118440619, 274.6]
[13, 41, 2.2939866448938147, 1452.875]
[14, 14, 3.8073549220576055, 266.6]
[8, 34, 2.1313917144882906, 172.91666666666666]
[6, 7, 2.5216406363433186, 201.75]
[17, 44, 3.152982110087514, 196.07407407407408]
[11, 14, 3.2359263506290334, 291.1666666666667]
[20, 53, 3.025735167334295, 177.5]
[19, 19, 4.247927513443588, 239.875]
[8, 36, 2.1422404651761258, 180.3846153846154]
[13, 13, 3.700439718141092, 255.8]
[33, 61, 4.433061166476143, 225.61290322580646]
[4, 5, 1.9219280948873623, 236.66666666666666]
[8, 36, 2.1479850789405837, 1714.0384615384614]
[18, 18, 4.169925001442312, 262.57142857142856]
[6, 32, 1.5355505277442498, 159.44444444444446]
[20, 20, 4.321928094887363, 255.375]
